   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
205             ,  253 51 38 ,   73 24 05,      2.876,      0.000,      0.000,       -2.647,       -0.766,      0.821
206             ,  271 37 40 ,   77 47 57,      2.687,      0.000,      0.000,       -2.625,        0.075,      0.568
207             ,  289 15 51 ,   83 01 50,      2.784,      0.000,      0.000,       -2.609,        0.912,      0.338
208             ,  306 36 13 ,   88 28 50,      3.223,      0.000,      0.000,       -2.586,        1.921,      0.085
209             ,  306 36 10 ,   71 50 31,      3.397,      0.000,      0.000,       -2.592,        1.925,      1.059
210             ,  306 35 41 ,   59 02 14,      3.775,      0.000,      0.000,       -2.599,        1.930,      1.942
211             ,  289 45 28 ,   56 12 45,      3.349,      0.000,      0.000,       -2.619,        0.941,      1.862
212             ,  269 57 02 ,   54 21 52,      3.247,      0.000,      0.000,       -2.639,       -0.002,      1.892
213             ,  253 48 55 ,   55 03 17,      3.369,      0.000,      0.000,       -2.652,       -0.770,      1.930
214             ,  246 01 52 ,   49 23 13,      3.844,      0.000,      0.000,       -2.667,       -1.186,      2.502
215             ,  261 28 36 ,   46 38 46,      3.692,      0.000,      0.000,       -2.655,       -0.398,      2.534
216             ,  282 49 48 ,   46 41 19,      3.718,      0.000,      0.000,       -2.638,        0.601,      2.550
217             ,  298 09 36 ,   49 08 34,      3.922,      0.000,      0.000,       -2.615,        1.400,      2.566
218             ,  304 41 49 ,   40 46 03,      4.861,      0.000,      0.000,       -2.610,        1.807,      3.682
219             ,  288 29 52 ,   34 16 34,      4.928,      0.000,      0.000,       -2.632,        0.880,      4.072
220             ,  270 42 28 ,   32 57 03,      4.878,      0.000,      0.000,       -2.653,        0.033,      4.093
221             ,  258 35 15 ,   32 44 04,      5.021,      0.000,      0.000,       -2.662,       -0.537,      4.224
222             ,  245 47 16 ,   33 58 40,      5.247,      0.000,      0.000,       -2.675,       -1.203,      4.351
223             ,  269 30 04 ,   27 01 45,      5.862,      0.000,      0.000,       -2.664,       -0.023,      5.222
224             ,  280 53 13 ,   27 05 31,      5.938,      0.000,      0.000,       -2.656,        0.511,      5.287
225             ,  296 31 21 ,   28 49 25,      6.122,      0.000,      0.000,       -2.641,        1.318,      5.363
226             ,  306 59 30 ,   32 03 14,      6.192,      0.000,      0.000,       -2.625,        1.977,      5.248
227             ,  305 24 14 ,   23 21 24,      7.229,      0.000,      0.000,       -2.336,        1.660,      6.637
228             ,  288 48 34 ,   17 30 22,      7.448,      0.000,      0.000,       -2.121,        0.722,      7.103
229             ,  286 16 14 ,   19 11 07,      7.202,      0.000,      0.000,       -2.272,        0.663,      6.802
230             ,  274 02 25 ,   19 13 42,      7.105,      0.000,      0.000,       -2.334,        0.165,      6.709
231             ,  249 09 29 ,   20 28 33,      7.179,      0.000,      0.000,       -2.347,       -0.894,      6.726
232             ,   14 37 20 ,   89 40 28,      1.421,      0.000,      0.000,        0.359,        1.375,      0.008
233             ,  200 14 45 ,  147 35 21,      1.973,      0.000,      0.000,       -0.366,       -0.992,     -1.666
